Species	Chemical Name	Ordered Freq (GHz) (rest frame, redshifted)	Resolved QNs	CDMS/JPL Intensity	Lovas/AST Intensity	E_L (cm^-1)	E_L (K)	Linelist
N2H+v=0	Diazenylium	931.38567820, 931.38567820	J=10-9,F1=9-8,F=9-8	-0.66690		139.8336	201.1907	CDMS
N2H+v=0	Diazenylium	931.38569020, 931.38569020	J=10-9,F1=9-8,F=10-9	-0.61750		139.8336	201.1907	CDMS
N2H+v=0	Diazenylium	931.38569570, 931.38569570	J=10-9,F1=10-9,F=9-8	-0.66530		139.8336	201.1907	CDMS
N2H+v=0	Diazenylium	931.38570310, 931.38570310	J=10-9,F1=10-9,F=10-9	-0.62160		139.8336	201.1907	CDMS
N2H+v=0	Diazenylium	931.38570480, 931.38570480	J=10-9	0.34140		139.8336	201.1907	CDMS
N2H+v=0	Diazenylium	931.38571560, 931.38571560	J=10-9,F1=10-9,F=11-10	-0.57800		139.8336	201.1907	CDMS
N2H+v=0	Diazenylium	931.38571560, 931.38571560	J=10-9,F1=11-10,F=10-9	-0.61700		139.8336	201.1907	CDMS
N2H+v=0	Diazenylium	931.38572420, 931.38572420	J=10-9,F1=11-10,F=11-10	-0.57670		139.8336	201.1907	CDMS
N2H+v=0	Diazenylium	931.38573500, 931.38573500	J=10-9,F1=11-10,F=12-11	-0.53710		139.8336	201.1907	CDMS
N2H+v=0	Diazenylium	931.38613670, 931.38613670	J=10-9,F1=9-8,F=8-8	-2.54640		139.8336	201.1907	CDMS
N2H+v=0	Diazenylium	931.38615360, 931.38615360	J=10-9,F1=10-9,F=9-9	-2.65860		139.8336	201.1907	CDMS
N2H+v=0	Diazenylium	931.38617760, 931.38617760	J=10-9,F1=11-10,F=10-10	-2.64070		139.8336	201.1907	CDMS
N2H+v=0	Diazenylium	931.38667690, 931.38667690	J=10-9	0.37070		139.8337	201.1883	JPL
N2H+v=0	Diazenylium	931.38782970, 931.38782970	J=10-9,F1=9-9,F=9-9	-2.58060		139.8336	201.1907	CDMS
N2H+v=0	Diazenylium	931.38783030, 931.38783030	J=10-9,F1=9-9,F=8-8	-2.69750		139.8336	201.1907	CDMS
N2H+v=0	Diazenylium	931.38784600, 931.38784600	J=10-9,F1=9-9,F=10-10	-2.59100		139.8336	201.1907	CDMS
